62,3,6.1.2,True,8/29/2021,7/8/2020,1,1,2.5,7,351562.5,351562.5,6853966.082656757,1
63,3,6.1.3,True,8/29/2021,7/8/2020,1,1,2.5,7,351562.5,351562.5,6853966.082656757,1
64,3,6.1.4,True,3/15/2022,7/8/2020,6,5,2.3,8,490294.8643679997,490294.8643679997,9558654.21050045,1
65,3,6.1.5,True,8/29/2021,7/8/2020,1,1,2.5,7,351562.5,351562.5,6853966.082656757,1
66,3,6.1.6,True,9/13/2021,7/12/2020,11,8,2.172727272727273,8,329153.8980305669,329153.8980305669,6417094.124304403,1
67,3,6.2.1,True,1/20/2022,7/12/2020,5,4,2.26,8,433632.24215620646,433632.24215620646,8453975.26779745,1
68,3,6.2.2,True,8/29/2021,7/12/2020,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
69,3,6.2.3,True,9/1/2021,7/16/2020,2,2,2.5,7,351562.5,351562.5,6853966.082656757,1
70,3,6.2.4,True,6/29/2021,7/17/2020,6,4,2.1,8,259356.7499040001,259356.7499040001,5056348.066560307,1
71,3,6.2.5,True,6/29/2021,7/18/2020,3,2,2.1,8,259356.7499040001,259356.7499040001,5056348.066560307,1
72,3,6.2.6,True,7/31/2021,7/18/2020,4,2,1.9,9,244563.30779039994,244563.30779039994,4767939.176270923,1
73,3,6.2.7,True,9/10/2021,7/25/2020,3,3,2.5,7,351562.5,351562.5,6853966.082656757,1
74,3,6.3.1,True,7/31/2021,7/26/2020,4,2,1.9,9,244563.30779039994,244563.30779039994,4767939.176270923,1
75,3,6.3.2,True,7/31/2021,7/26/2020,6,3,1.9,9,244563.30779039994,244563.30779039994,4767939.176270923,1
76,3,6.3.3,True,5/29/2021,7/26/2020,8,5,2.05,8,219098.55811612483,219098.55811612483,4271485.400425017,1
77,3,6.3.4,True,7/31/2021,7/26/2020,2,1,1.9,9,244563.30779039994,244563.30779039994,4767939.176270923,1
78,3,6.3.5,True,4/24/2021,7/26/2020,7,3,1.8142857142857143,9,169047.18360107692,169047.18360107692,3295697.529658114,1
79,3,6.3.6,True,11/11/2021,7/26/2020,4,3,2.2,8,359187.53587200027,359187.53587200027,7002621.690822392,1
80,3,6.3.7,True,5/22/2021,7/26/2020,3,1,1.7,10,170766.54215567996,170766.54215567996,3329217.6724980786,1
81,3,6.3.8,True,11/13/2021,7/26/2020,4,3,2.2,8,359187.53587200027,359187.53587200027,7002621.690822392,1
82,3,6.4.1,True,7/19/2021,7/30/2020,15,10,2.1,8,259356.7499040001,259356.7499040001,5056348.066560307,1
83,3,6.4.2,True,6/4/2021,8/6/2020,1,0,1.3,17,95819.99172237795,95819.99172237795,1868080.2796249022,1
84,3,6.4.3,True,4/27/2021,8/10/2020,1,0,1.3,16,73707.68594029073,73707.68594029073,1436984.830480694,1
85,3,6.4.4,True,9/22/2021,8/10/2020,1,1,2.5,7,351562.5,351562.5,6853966.082656757,1
86,3,6.4.5,True,10/3/2021,8/13/2020,2,2,2.5,7,351562.5,351562.5,6853966.082656757,1
87,3,6.4.6,True,5/19/2021,8/13/2020,15,9,2.02,8,197615.9881003641,197615.9881003641,3852667.1070736977,1
88,3,6.5.1,True,5/10/2021,8/13/2020,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
89,3,6.5.2,True,10/3/2021,8/13/2020,2,2,2.5,7,351562.5,351562.5,6853966.082656757,1
90,3,6.5.3,True,5/10/2021,8/13/2020,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
91,4,7.1.1,False,none,none,19,0,0,0,0,0,0,0
92,4,7.2.1,False,none,none,6,0,0,0,0,0,0,0
93,4,7.3.1,False,none,none,9,0,0,0,0,0,0,0
94,4,7.4.1,False,none,none,13,0,0,0,0,0,0,0
