46,7,1.1.46,True,12/9/2021,4/13/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
47,7,1.1.47,True,12/9/2021,4/13/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
48,7,1.1.48,True,6/5/2022,4/14/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
49,7,1.1.49,True,11/18/2021,4/14/2021,5,1,1.54,11,108036.29957656708,108036.29957656708,2106246.0671816114,1
50,7,1.1.50,True,12/5/2021,4/14/2021,5,2,1.78,9,145118.40973340155,145118.40973340155,2829188.7168905116,1
51,7,1.1.51,True,6/5/2022,4/14/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
52,7,1.1.52,True,12/9/2021,4/14/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
53,7,1.1.53,True,12/9/2021,4/14/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
54,7,1.1.54,True,12/9/2021,4/14/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
55,7,1.1.55,True,6/5/2022,4/14/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
56,7,1.1.56,True,12/9/2021,4/14/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
57,7,1.1.57,True,6/5/2022,4/14/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
58,7,1.1.58,True,6/6/2022,4/14/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
59,7,1.1.59,True,12/9/2021,4/14/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
60,7,1.1.60,True,1/15/2022,4/14/2021,5,3,2.02,8,197615.9881003641,197615.9881003641,3852667.1070736977,1
61,7,1.1.61,True,6/6/2022,4/14/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
62,7,1.1.62,True,12/9/2021,4/14/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
63,7,1.1.63,True,1/15/2022,4/14/2021,5,3,2.02,8,197615.9881003641,197615.9881003641,3852667.1070736977,1
64,7,1.1.64,True,12/9/2021,4/14/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
65,7,1.1.65,True,11/18/2021,4/14/2021,5,1,1.54,11,108036.29957656708,108036.29957656708,2106246.0671816114,1
66,7,1.1.66,True,6/6/2022,4/14/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
67,7,1.1.67,True,12/9/2021,4/14/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
68,7,1.1.68,True,12/5/2021,4/15/2021,5,2,1.78,9,145118.40973340155,145118.40973340155,2829188.7168905116,1
69,7,1.1.69,True,12/18/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
70,7,1.1.70,True,6/6/2022,4/15/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
71,7,1.1.71,True,12/9/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
72,7,1.1.72,True,12/10/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
73,7,1.1.73,True,12/10/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
74,7,1.1.74,True,12/10/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
75,7,1.1.75,True,12/10/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
76,7,1.1.76,True,1/15/2022,4/15/2021,5,3,2.02,8,197615.9881003641,197615.9881003641,3852667.1070736977,1
77,7,1.1.77,True,12/10/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
78,7,1.1.78,True,12/10/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
79,7,1.1.79,True,12/5/2021,4/15/2021,5,2,1.78,9,145118.40973340155,145118.40973340155,2829188.7168905116,1
80,7,1.1.80,True,12/18/2021,4/15/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
81,7,1.1.81,True,1/19/2022,4/19/2021,5,3,2.02,8,197615.9881003641,197615.9881003641,3852667.1070736977,1
82,7,1.1.82,True,1/19/2022,4/19/2021,5,3,2.02,8,197615.9881003641,197615.9881003641,3852667.1070736977,1
83,7,1.1.83,True,1/19/2022,4/19/2021,5,3,2.02,8,197615.9881003641,197615.9881003641,3852667.1070736977,1
84,7,1.1.84,True,1/19/2022,4/19/2021,5,3,2.02,8,197615.9881003641,197615.9881003641,3852667.1070736977,1
85,7,1.1.85,True,6/8/2022,4/19/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
86,7,1.1.86,True,6/8/2022,4/19/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
87,7,1.1.87,True,6/8/2022,4/19/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
